depth_penalty,accuracy,accuracy,balanced_accuracy,balanced_accuracy,depth,depth,nodes,nodes,leaves,leaves,n_features,n_features
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
0.0001,0.8524325242352245,0.06743069216672905,0.822143937289989,0.09533316163270325,2.4285714285714284,0.9759000729485333,6.714285714285714,3.147183169877773,3.857142857142857,1.5735915849388864,2.7142857142857144,1.6035674514745464
0.00019306977288832496,0.8524325242352245,0.06743069216672905,0.822143937289989,0.09533316163270325,2.4285714285714284,0.9759000729485333,6.714285714285714,3.147183169877773,3.857142857142857,1.5735915849388864,2.7142857142857144,1.6035674514745464
0.0003727593720314938,0.8468846740271802,0.06311263934117461,0.8158988162907697,0.08959393147960266,2.2857142857142856,0.9511897312113419,6.428571428571429,3.207134902949093,3.7142857142857144,1.6035674514745466,2.7142857142857144,1.6035674514745464
0.0007196856730011522,0.8453330033951331,0.06191693101359318,0.8148025892694951,0.08873467964152291,2.142857142857143,0.6900655593423543,6.142857142857143,2.794552524023088,3.5714285714285716,1.397276262011544,2.5714285714285716,1.3972762620115438
0.0013894954943731374,0.8435303896051376,0.06450764318949008,0.8104952588606962,0.09398299957948254,2.142857142857143,0.6900655593423543,5.571428571428571,1.9023794624226837,3.2857142857142856,0.9511897312113419,2.2857142857142856,0.9511897312113419
0.0026826957952797246,0.8416683848466809,0.06339163615484157,0.8090051242763965,0.09293286189401868,2.142857142857143,0.6900655593423543,5.285714285714286,1.3801311186847085,3.142857142857143,0.6900655593423543,2.142857142857143,0.6900655593423543
0.005179474679231213,0.8412177313991821,0.06407442633253721,0.8152134019800013,0.0857819132346413,1.8571428571428572,0.6900655593423543,4.714285714285714,1.3801311186847083,2.857142857142857,0.6900655593423541,1.8571428571428572,0.6900655593423543
0.01,0.8382178348438909,0.06304371259442476,0.809796898461031,0.08357859788996888,1.7142857142857142,0.4879500364742666,4.428571428571429,0.9759000729485331,2.7142857142857144,0.48795003647426655,1.7142857142857142,0.4879500364742666
